country_code_1,country_code_2,capital_dist_meters,centroid_dist_meters
IQ,MX,13004854.340044223,12834093.145238236
IT,MX,10253370.78027593,10132654.022393549
JO,MX,12577321.283106862,12540270.862540606
JP,MX,11313699.318805397,10931941.991396805
KH,MX,15693547.503004111,15065698.907718254
KR,MX,12064686.451501805,11579663.16807691
KW,MX,13559030.742324429,13355915.966349801
KZ,MX,12124854.333670506,12070808.366471892
LT,MX,10251376.855173554,9882415.35909362
LV,MX,10038520.068921914,9853037.756524108
MA,MX,9027780.863005005,9303409.236496754
MK,MX,10877695.473418418,10804756.03294913
MX,MX,0,0
MY,MX,16642099.031314291,15340225.376286281
NL,MX,9226694.481162412,9128336.122184046
NO,MX,9206730.761761967,8844235.947014483
NZ,MX,11114909.70679104,11237658.711313216
OM,MX,14668517.251698667,14635457.062985057
PE,MX,4261796.996348355,4639269.112040094
PH,MX,14234926.387708033,13788983.621561766
PK,MX,14063226.837328361,14075840.98942184
PL,MX,10190619.377242202,9970376.710703516
PT,MX,8681818.356380492,8741048.673208494
QA,MX,14131018.847534848,13915924.20676881
RO,MX,11015215.680099046,10681704.354192426
RS,MX,10633514.328966498,10588513.110772768
RU,MX,10732546.733804146,10583033.707295215
SA,MX,13895532.015331041,13615788.269759938
SE,MX,9596436.41800333,9066132.143362774
SG,MX,16626531.155393414,16141780.34206764
SI,MX,10165286.500956157,10072217.129642293
SK,MX,10213911.056465486,10173464.563150605
TH,MX,15764451.743844334,15175615.890213653
TR,MX,11764332.757018778,11800869.060372964
TW,MX,13419219.105352765,13039400.521400068
UA,MX,10830876.921082536,10815666.232954923
US,MX,3037217.7390280645,1900852.3370576191
VN,MX,14775205.712193772,14600521.809757669
ZA,MX,14615706.102683967,14841873.663588937
AE,MY,5600475.056363487,6718769.539561987
AR,MY,15975107.098623438,16512131.650292825
AT,MY,9410927.86398922,10502622.771601481
AU,MY,6535011.338870425,3907999.522136072
BA,MY,9239808.336271157,10195991.740347093
BE,MY,10262915.868860884,11084993.200152582
BG,MY,8832285.072844954,9625489.412960159
BH,MY,6021211.226136506,7108066.125813454
BR,MY,16425743.798708623,18422753.345576126
BY,MY,8701346.559528738,9428172.084353264
CA,MY,14623567.596358629,12651921.651977407
CH,MY,10085514.364153149,10906231.016032035
CL,MY,16571948.866579337,16954005.5511621
CO,MY,19052510.092310622,19157627.961225312
CZ,MY,9554758.50899328,10343951.06614874
DE,MY,9626564.830473606,10626668.691963164
DK,MY,9674314.457605075,10559977.288818717
DZ,MY,10578008.818267228,11788841.251275005
EE,MY,8981395.499618262,9579581.776162993
EG,MY,7963733.790956414,9148683.937114974
ES,MY,11084890.913703002,12052216.929609317
FI,MY,8984222.580784757,9597866.175686074
FR,MY,10436406.955850922,11379077.160489496
GB,MY,10555186.607405448,11477555.136116292
GR,MY,8748629.656350892,9886875.306981398
HK,MY,2517894.9629099155,NA
HR,MY,9436080.921545696,10369145.397493022
HU,MY,9205492.467474833,10004842.400103366
ID,MY,1185297.087682954,1180158.5645984714
IE,MY,10912416.098873459,11764595.67936336
IL,MY,7617717.495165186,8711477.610470444
IN,MY,3840065.2562185773,4320509.546500341
IQ,MY,6815680.654068742,7868100.5395173235
IT,MY,9718519.701329313,10615123.176433368
JO,MY,7555074.149233476,8588445.688413238
JP,MY,5328834.346762849,4559809.220334316
KH,MY,1000908.4226263515,1431277.5874985445
KR,MY,4616329.3746872945,4136764.9991394705
KW,MY,6366123.302274281,7446890.706092853
KZ,MY,6042544.846737823,6611061.884478535
LT,MY,8862649.346224193,9694693.789447648
LV,MY,8972708.76903337,9633813.583018592
MA,MY,11514968.788975595,12423070.120832648
MK,MY,8976572.489622025,9874616.408351067
MX,MY,16642099.031314291,15340225.376286281
MY,MY,0,0
NL,MY,10202069.100886974,10918953.686838105
NO,MY,9767973.787551947,10420855.21620807
NZ,MY,8850538.390176268,7907020.327026579
OM,MY,5167696.712896606,6350721.234775409
PE,MY,19036279.47415212,18780354.648984328
PH,MY,2469281.8961179517,1568748.1648656712
PK,MY,4518159.16174728,5423795.382852563
PL,MY,9107013.75221934,9970641.32466075
PT,MY,11582945.420481272,12391637.684197934
QA,MY,5903327.176853063,7023801.367618532
RO,MY,8631659.909610463,9625299.581032056
RS,MY,9077282.483231148,9945478.136952696
RU,MY,8134709.931613935,6490021.958805066
SA,MY,6347908.062528618,7636130.454626986
SE,MY,9355295.533218872,10163591.014896147
SG,MY,315485.445752231,976099.0127912323
SI,MY,9549289.635924902,10380414.69325234
SK,MY,9354357.730940636,10030100.000266336
TH,MY,1184143.7144337539,1954348.0218726932
TR,MY,7998232.631022486,8772063.564916417
TW,MY,3224221.95024769,2562179.877651052
UA,MY,8423092.041984202,9115799.377508668
US,MY,15352480.872785265,14358934.930729112
VN,MY,2038982.4184092022,1604984.7617208525
ZA,MY,8527482.515157599,9820939.159451503
AE,NL,5168900.2484332435,5135353.756724281
AR,NL,11457894.664948627,11755585.036909036
AT,NL,936508.1555982968,790543.3894086829
AU,NL,16647757.544953516,14826163.87952234
BA,NL,1376075.2530246074,1278077.6760728199
BE,NL,175749.18420571627,221393.17823203315
BG,NL,1745888.5040958538,1778072.8694602249
BH,NL,4776646.684111689,4739713.931558947
BR,NL,9123772.132600328,9025040.72810096
BY,NL,1516244.4136722723,1494240.4314047876
CA,NL,5638038.828472504,5712022.970197667
CH,NL,630606.6383398024,633200.4241644149
CL,NL,12024926.00917466,11801221.048368314
CO,NL,8862730.358634293,8837202.918715311
CZ,NL,711595.7496156625,714405.8926390774
DE,NL,575971.0850335718,343970.7929642923
DK,NL,622311.8184383843,477516.66902445874
DZ,NL,1742620.0854476197,2736832.3983540614
EE,NL,1458957.8444105801,1452174.9472903395
EG,NL,3285976.3508571144,3481041.990695892
ES,NL,1482669.8278404435,1577746.6817370588
FI,NL,1503599.1325111152,1730224.329489815
FR,NL,430181.1091310417,772915.8200673087
GB,NL,355161.1138319942,669922.3977708671
GR,NL,2166883.3429361847,1953329.718409083
HK,NL,9290653.985011382,NA
HR,NL,1087534.2549413503,1082918.893798885
HU,NL,1148862.101925264,1190813.928302868
ID,NL,11373691.267809324,12084346.669497326
IE,NL,755690.2890652713,926732.7637164253
IL,NL,3351587.3862000755,3307865.690709809
IN,NL,6366607.331551091,7004310.542858804
IQ,NL,3790927.553808152,3739023.69838159
IT,NL,1299526.876259751,1198606.832206796
JO,NL,3378267.3098425716,3423584.4129332607
JP,NL,9304106.548415331,9153897.92475998
KH,NL,9669920.921498695,9487992.432237934
KR,NL,8567473.778903889,8593409.662902841
KW,NL,4342832.777054226,4267274.854894983
KZ,NL,4422229.437693894,4320190.580429025
LT,NL,1367953.1797934945,1244922.6902923763
LV,NL,1334511.349606695,1328693.2336835547
MA,NL,2246993.997582598,2441727.9069163175
MK,NL,1697300.4287536563,1702158.1090570784
MX,NL,9226694.481162412,9128336.122184046
MY,NL,10202069.100886974,10918953.686838105
NL,NL,0,0
NO,NL,913819.3634713608,1087485.0487568593
NZ,NL,18585590.557779625,18573581.830525383
OM,NL,5515855.654822465,5588799.687131982
PE,NL,10541658.358991157,10348897.921490172
PH,NL,10400572.419554157,10554393.233918395
PK,NL,5684087.480808685,5706808.610144388
PL,NL,1095467.7451089753,971172.0073019763
PT,NL,1865186.719140638,1789268.2415906698
QA,NL,4914152.63110188,4830395.806118191
RO,NL,1789283.6902438812,1568134.4106020003
RS,NL,1418171.0049562799,1468939.3847055002
RU,NL,2150371.203504201,5382908.392225521
SA,NL,4672282.686838734,4487464.83180019
SE,NL,1127088.5641526969,1192614.8395995495
SG,NL,10510993.35210778,10441954.710393617
SI,NL,989746.5701916935,973116.8315362055
SK,NL,987287.9416793403,1059263.7283078667
TH,NL,9187301.832280423,8982487.72040566
TR,NL,2537936.987162592,2684979.4035054795
TW,NL,9459520.464014176,9473027.805245858
UA,NL,1783518.7967241388,1878359.4268168919
US,NL,6194555.385599399,7446663.363110464
VN,NL,8890638.886348985,9389487.197016671
ZA,NL,8985873.97438877,9393073.30101986
AE,NO,5171939.234461464,5356115.7043952625
AR,NO,12261140.427872041,12549518.537124932
AT,NO,1350936.7993019542,1646191.455534113
AU,NO,15996935.558627073,14261343.883243727
BA,NO,1860170.5978483732,2040549.078144361
BE,NO,1088109.5456367554,1295472.596925483
BG,NO,2098601.5715311863,2333455.6986182136
BH,NO,4821974.735972686,5002052.796040053
BR,NO,9918991.738223458,9750341.860326923
BY,NO,1214784.511612757,1461542.5864228604
CA,NO,5605622.696463302,5073581.607275045
CH,NO,1458849.3153627636,1674592.1434978978
CL,NO,12744273.398089223,12490258.881822024
CO,NO,9285012.169427864,9208016.492340248
CZ,NO,1118782.1716173317,1397938.1042292195
DE,NO,838434.8768331102,1169244.0660406759
DK,NO,483055.0657682457,667916.944759641
DZ,NO,2634236.5176871964,3819961.3974111485
EE,NO,786581.295648163,935500.7991116906
EG,NO,3659687.449147005,4168484.3239696645
ES,NO,2390042.3495633216,2624934.255804003
FI,NO,787866.8629913243,836189.3845796838
FR,NO,1342999.147630562,1853135.6723489503
GB,NO,1152431.2657832548,1209581.724441285
GR,NO,2608268.131922355,2687515.057576917
HK,NO,8600414.654868616,NA
HR,NO,1608206.0842293804,1907153.949593504
HU,NO,1482746.7841473965,1785736.3691870805
ID,NO,10952908.598913465,11544313.890900139
IE,NO,1267148.110035908,1461542.5864228604
IL,NO,3615423.276621751,3832254.0632260256
IN,NO,5994424.878065952,6866440.666136455
IQ,NO,3842423.845038296,4026027.295276401
IT,NO,2009563.2163811806,2141784.633304258
JO,NO,3624294.839514132,3926234.0764034363
JP,NO,8419621.19604148,8174440.775820702
KH,NO,9136908.910341473,9001913.037367284
KR,NO,7726377.0609018495,7681887.264104868
KW,NO,4390470.156253242,4533330.275006008
KZ,NO,3799235.0360438875,3857387.6795729985
LT,NO,1044723.6846144387,1040465.7383586826
LV,NO,843587.7772285958,1010246.0584307156
MA,NO,3154011.8941966747,3508771.136431153
MK,NO,2124457.2538519595,2382341.7391448785
MX,NO,9206730.761761967,8844235.947014483
MY,NO,9767973.787551947,10420855.21620807
NL,NO,913819.3634713608,1087485.0487568593
NO,NO,0,0
NZ,NO,17690557.722106796,17571399.8915625
OM,NO,5462091.634029506,5791273.274967572
PE,NO,11057274.55567428,10792861.227642436
PH,NO,9695114.018216431,9844862.621374018
PK,NO,5300519.9663292505,5549526.593952162
PL,NO,1061484.831457671,1264339.1881581445
PT,NO,2741266.354857632,2785375.5991308964
QA,NO,4955114.0718497075,5084745.734070845
RO,NO,2004905.481569282,2022391.0955571118
RS,NO,1800308.4704536519,2128093.5940460083
RU,NO,1645591.2885128725,4466548.3939867355
SA,NO,4804779.32461867,4876465.834215998
SE,NO,416904.78785309376,261242.03013159047
SG,NO,10066437.543407481,10082830.33984888
SI,NO,1561602.5238426183,1784013.7743266446
SK,NO,1371363.5816198988,1597619.7270995995
TH,NO,8685690.81555181,8548204.930242142
TR,NO,2702550.5439391257,3061582.4684562306
TW,NO,8699609.495709315,8699104.647306975
UA,NO,1630082.8794817694,1985380.2339008907
US,NO,6238176.865547779,7037077.068393057
VN,NO,8281780.220582425,8835945.388158036
ZA,NO,9666564.204893555,10341941.876307607
AE,NZ,14280668.178570434,14216153.451379206
AR,NZ,9994576.173338978,9714449.520967843
AT,NZ,18172312.197031975,18401144.319715798
AU,NZ,2327656.057742822,4037876.903303548
BA,NZ,18088366.719374117,18091936.40437312
BE,NZ,18745812.26420905,18792488.443755355
BG,NZ,17682781.833543114,17505268.775649317
BH,NZ,14704678.640704267,14633107.90100733
BR,NZ,12313992.524393795,12394620.556512913
BY,NZ,17240119.818328477,17237349.071651414
CA,NZ,14498959.621164048,13961052.16348044
CH,NZ,18847164.295022573,18796810.303249743
CL,NZ,9360881.523254529,9619377.036075203
CO,NZ,12118351.056878902,12287168.265675927
CZ,NZ,18230723.155630164,18204195.931335993
DE,NZ,18158879.856434636,18400284.974182338
DK,NZ,17978081.029916488,18099637.76605268
DZ,NZ,19165045.124708686,18278644.921743512
EE,NZ,17148134.136090886,17133779.54900469
EG,NZ,16541631.76194221,16373302.774637235
ES,NZ,19878352.16294035,19758598.235449307
FI,NZ,17096168.127139956,16849762.84449258
FR,NZ,19006521.936682787,19257956.201699384
GB,NZ,18832493.986266218,18693535.91863845
GR,NZ,17540230.799662963,17654785.47773854
HK,NZ,9437975.094906252,NA
HR,NZ,18261137.57354272,18273916.65637725
HU,NZ,17994207.84927163,17910375.033137277
ID,NZ,7727861.74753332,6727187.7534834985
IE,NZ,18693894.773844972,18803920.212976627
IL,NZ,16305701.934181092,16259517.462469105
IN,NZ,12661695.024634643,12055688.765290333
IQ,NZ,15613604.951236976,15574913.877605556
IT,NZ,18563134.819760144,18490187.02128069
JO,NZ,16255234.745586544,16128651.126690743
JP,NZ,9281514.024150535,9424155.7008924
KH,NZ,9243994.543485247,9322333.442482995
KR,NZ,10031105.665826872,9981461.881469488
KW,NZ,15107414.867076142,15072013.29200237
KZ,NZ,14303799.222797692,14401392.76031008
LT,NZ,17351753.720424034,17382757.872135315
LV,NZ,17313246.622084897,17281920.360057596
MA,NZ,19216859.405534856,18920793.357884668
MK,NZ,17824648.479096532,17728487.098201346
MX,NZ,11114909.70679104,11237658.711313216
MY,NZ,8850538.390176268,7907020.327026579
NL,NZ,18585590.557779625,18573581.830525383
NO,NZ,17690557.722106796,17571399.8915625
NZ,NZ,0,0
OM,NZ,13876881.882933497,13769627.224796936
PE,NZ,10601298.447117468,10876748.27540283
PH,NZ,8322392.0203731395,8106932.383359627
PK,NZ,13308464.661703385,13286849.563906599
PL,NZ,17712520.56308696,17789046.952442262
PT,NZ,19598327.195292603,19712113.570414443
QA,NZ,14571045.304189585,14539614.367117848
RO,NZ,17473676.489967946,17531982.25686619
RS,NZ,17917736.492345296,17838000.539522428
RU,NZ,16565523.433591483,13190678.229720641
SA,NZ,14926575.345127292,15023970.82976045
SE,NZ,17461631.7951904,17412871.90374883
SG,NZ,8535256.00043641,8501144.156226052
SI,NZ,18367296.59772643,18287155.717695285
SK,NZ,18119867.42562088,17920645.971098717
TH,NZ,9755886.888355758,9861357.48547095
TR,NZ,16842371.722626865,16593479.662614955
TW,NZ,9202326.19538939,9145989.968582027
UA,NZ,17118959.829192866,17006481.321685996
US,NZ,14099394.615741987,12663552.594211515
VN,NZ,9921119.493920183,9366372.158487702
ZA,NZ,11818900.557403248,11376190.557296565
AE,OM,434822.0798369062,454628.91747398087
AR,OM,13877836.279609025,14115302.740010105
AT,OM,4598702.302939707,4880960.882641884
AU,OM,11559300.185848113,9862706.58718953
BA,OM,4287234.774537652,4427992.882868693
BE,OM,5514338.307361938,5649551.730228001
BG,OM,3867693.3820687174,3848304.281445144
BH,OM,853983.292969157,865796.5281733823
BR,OM,12358129.334915567,12689762.65995919
BY,OM,4247310.845085254,4336814.930770309
CA,OM,11066366.603964482,10693270.178692622
CH,OM,5201735.105068515,5251102.761115159
CL,OM,14998031.570871882,14761597.001979975
CO,OM,14013886.468822222,13818235.204512345
CZ,OM,4805406.455779307,4875524.1359736165
DE,OM,4974388.683265144,5244975.291084484
DK,OM,5163200.783112333,5479292.971342219
DZ,OM,5459514.306796386,5482512.579824729
EE,OM,4780537.0258893445,4898123.860731333
EG,OM,2796636.066933275,2819728.6750340015
ES,OM,6037194.401713998,6095306.60632442
FI,OM,4826566.63599679,5310920.714340559
FR,OM,5614203.419028933,5673654.002873545
GB,OM,5832335.955119099,6258711.659840275
GR,OM,3664204.493144249,3888456.366130793
HK,OM,5666179.414822616,NA
HR,OM,4536125.258618916,4637434.066558015
HU,OM,4381475.511852182,4407531.662636832
ID,OM,6204506.266916986,7456612.114311152
IE,OM,6271285.533593851,6503570.638127945
IL,OM,2465395.89931692,2502937.806774737
IN,OM,1945668.3661033676,2087018.4006971223
IQ,OM,1750367.0654471682,1853306.5136679322
IT,OM,4696638.725475381,4755015.535591015
JO,OM,2406348.856989423,2371714.6452825614
JP,OM,7758269.003108031,7881899.787184149
KH,OM,5076657.5757705625,5168110.425462969
KR,OM,6598238.308503998,6937275.989499773
KW,OM,1230882.2851117984,1326531.3761285313
KZ,OM,3263095.250332161,3163073.1547562727
LT,OM,4417666.248004948,4753199.587949031
LV,OM,4630531.916622178,4782985.146046279
MA,OM,6376879.1519665765,6215380.501848083
MK,OM,3982517.5064815576,4009626.32578316
MX,OM,14668517.251698667,14635457.062985057
MY,OM,5167696.712896606,6350721.234775409
NL,OM,5515855.654822465,5588799.687131982
NO,OM,5462091.634029506,5791273.274967572
NZ,OM,13876881.882933497,13769627.224796936
OM,OM,0,0
PE,OM,15180845.57169505,14869094.73506585
PH,OM,6594519.794691647,6933697.910224289
PK,OM,1807112.4779403524,1643953.2176234296
PL,OM,4497200.335954626,4691749.352124891
PT,OM,6515698.3876168225,6437907.907723669
QA,OM,736676.9502546611,772325.0974842604
RO,OM,3744597.6112092882,4021077.977086546
RS,OM,4166024.707841234,4186048.061145915
RU,OM,3966748.4740121295,5491027.681842638
SA,OM,1200957.1370310006,1307094.8573114371
SE,OM,5072682.160412751,5571425.706897254
SG,OM,5477745.779355858,5527094.914129176
SI,OM,4652614.336447059,4706375.985000961
SK,OM,4543812.481255643,4529559.671388756
TH,OM,4542220.047849093,4587815.649593686
TR,OM,3016192.8076858553,2912620.739791057
TW,OM,6323408.267985707,6533595.224720712
UA,OM,3841836.011113312,3824317.1788878194
US,OM,11679904.988965664,12806455.838315628
VN,OM,4857625.660739271,5369349.596498985
ZA,OM,6390543.6575945625,6576764.52572176
AE,PE,14748533.55675881,14522796.3081913
AR,PE,3140406.3582208273,2938942.611978674
AT,PE,11269212.077219954,10785460.885184908
AU,PE,12865559.348978937,14890352.759284766
BA,PE,11378630.665201785,11097524.80105692
BE,PE,10462647.916815346,10188593.832141144
BG,PE,11769391.835899897,11668992.959693985
BH,PE,14349610.911585938,14144033.751850998
BR,PE,3172842.608441259,2301800.5747213354
BY,PE,12057145.749328425,11842535.618452469
CA,PE,6401177.125649716,7992809.012882527
CH,PE,10585297.109387694,10381182.879791962
CL,PE,2468781.1514794375,2286143.680873218
CO,PE,1887684.6972817187,1620362.262180807
CZ,PE,11150944.129089551,10938083.566444572
DE,PE,11110953.489112098,10647843.048635004
DK,PE,11102147.143768484,10693198.151748462
DZ,PE,9957262.435413824,9479849.726291502
EE,PE,11839807.79341012,11658732.857333468
EG,PE,12439530.505299201,12101002.223765878
ES,PE,9521681.069725655,9241855.534231026
FI,PE,11845133.961513434,11602941.220093532
FR,PE,10267707.072276725,9908270.567810588
GB,PE,10186500.344991183,9773825.487376615
GR,PE,11781382.960248783,11406036.80364412
HK,PE,18391676.00821678,NA
HR,PE,11210923.846729826,10923140.314863257
HU,PE,11464451.242059642,11284843.261886489
ID,PE,17961022.460535817,17601064.760967758
IE,PE,9863513.711121053,9486600.416291775
IL,PE,12819646.93777055,12561743.292522814
IN,PE,16795108.99973539,16934118.295635942
IQ,PE,13669827.12617422,13414012.347827237
IT,PE,10875382.692590605,10679135.782333152
JO,PE,12886313.702731516,12682891.078199416
JP,PE,15504432.636881076,15550499.359118644
KH,PE,19815761.11276689,19686189.870722916
KR,PE,16326087.372458018,16215581.697565546
KW,PE,14058213.822448628,13822971.434832066
KZ,PE,14838766.4641248,14634593.212412225
LT,PE,11903587.316726863,11561893.175540963
LV,PE,11819942.068240728,11617059.813222181
MA,PE,9010455.8932082,8865153.83245616
MK,PE,11614486.45633011,11420040.275136914
MX,PE,4261796.996348355,4639269.112040094
MY,PE,19036279.47415212,18780354.648984328
NL,PE,10541658.358991157,10348897.921490172
NO,PE,11057274.55567428,10792861.227642436
NZ,PE,10601298.447117468,10876748.27540283
OM,PE,15180845.57169505,14869094.73506585
PE,PE,0,0
PH,PE,18065777.439744793,18046354.40842925
PK,PE,16164863.133213684,15868591.981542643
PL,PE,11626343.018664604,11304429.783723405
