lang1,lang2,wals_euclidean_dist,country_code_1,country_code_2
may,hun,223.0831535491112,MY,HU
nor,hun,171.46188739559236,NO,HU
pol,hun,167.88295784889345,PL,HU
por,hun,178.03285780784915,BR,HU
por,hun,178.03285780784915,PT,HU
rum,hun,170.18803823056396,RO,HU
rus,hun,159.98712000240408,RU,HU
slo,hun,168.3653121251434,SK,HU
slv,hun,169.35288999110108,SI,HU
spa,hun,181.00843385821494,AR,HU
spa,hun,181.00843385821494,CL,HU
spa,hun,181.00843385821494,CO,HU
spa,hun,181.00843385821494,ES,HU
spa,hun,181.00843385821494,MX,HU
srb,hun,169.56238404276957,HR,HU
srb,hun,169.56238404276957,RS,HU
swe,hun,178.064953208351,SE,HU
tgl,hun,188.17313405170964,PH,HU
tha,hun,197.82213727635565,TH,HU
tur,hun,170.0779129595847,TR,HU
ukr,hun,169.99575583104385,UA,HU
urd,hun,166.86306992427416,PK,HU
vie,hun,198.14739158005932,VN,HU
zul,hun,198.14285945854704,ZA,HU
ara,ind,143.0949078739046,AE,ID
ara,ind,143.0949078739046,DZ,ID
ara,ind,143.0949078739046,EG,ID
ara,ind,143.0949078739046,IQ,ID
ara,ind,143.0949078739046,JO,ID
ara,ind,143.0949078739046,KW,ID
ara,ind,143.0949078739046,QA,ID
ara,ind,143.0949078739046,SA,ID
bel,ind,183.26309164819932,BY,ID
bul,ind,167.15155111792592,BG,ID
chi,ind,172.93101256065356,HK,ID
chi,ind,172.93101256065356,TW,ID
cmn,ind,175.68577127088258,SG,ID
cze,ind,140.5944667078076,CZ,ID
dan,ind,170.19283334463674,DK,ID
dut,ind,149.96149696464832,BE,ID
dut,ind,149.96149696464832,NL,ID
eng,ind,178.79355121436967,AU,ID
eng,ind,178.79355121436967,CA,ID
eng,ind,178.79355121436967,GB,ID
eng,ind,178.79355121436967,IE,ID
eng,ind,178.79355121436967,IN,ID
eng,ind,178.79355121436967,NZ,ID
eng,ind,178.79355121436967,US,ID
est,ind,142.7679655613013,EE,ID
fin,ind,170.91088609311112,FI,ID
fre,ind,207.03581838421374,FR,ID
ger,ind,191.05540611460296,AT,ID
ger,ind,191.05540611460296,CH,ID
ger,ind,191.05540611460296,DE,ID
gre,ind,138.55337530268957,GR,ID
heb,ind,162.77003951650994,IL,ID
hun,ind,213.97201473948292,HU,ID
ind,ind,0,ID,ID
ita,ind,167.1561546235331,IT,ID
jpn,ind,163.7200080885843,JP,ID
kaz,ind,138.87384158736074,KZ,ID
khm,ind,138.83542486542626,KH,ID
kor,ind,169.63074579896298,KR,ID
lav,ind,156.9107682796559,LV,ID
lit,ind,139.48964532125632,LT,ID
may,ind,166.56294522770006,MY,ID
nor,ind,144.2986198691409,NO,ID
pol,ind,142.97708560555947,PL,ID
por,ind,147.74487835799937,BR,ID
por,ind,147.74487835799937,PT,ID
rum,ind,139.491978063593,RO,ID
rus,ind,187.91130016376837,RU,ID
slo,ind,140.79244851632524,SK,ID
slv,ind,138.37952874023097,SI,ID
spa,ind,206.9324774269126,AR,ID
spa,ind,206.9324774269126,CL,ID
spa,ind,206.9324774269126,CO,ID
spa,ind,206.9324774269126,ES,ID
spa,ind,206.9324774269126,MX,ID
srb,ind,138.73481740062877,HR,ID
srb,ind,138.73481740062877,RS,ID
swe,ind,152.25017324668661,SE,ID
tgl,ind,160.8870723239602,PH,ID
tha,ind,130.82317575472146,TH,ID
tur,ind,172.08587405607287,TR,ID
ukr,ind,141.47955295694143,UA,ID
urd,ind,133.68737020303743,PK,ID
vie,ind,110.66591157190446,VN,ID
zul,ind,176.3820554693131,ZA,ID
ara,ita,114.40480045789964,AE,IT
ara,ita,114.40480045789964,DZ,IT
ara,ita,114.40480045789964,EG,IT
ara,ita,114.40480045789964,IQ,IT
ara,ita,114.40480045789964,JO,IT
ara,ita,114.40480045789964,KW,IT
ara,ita,114.40480045789964,QA,IT
ara,ita,114.40480045789964,SA,IT
bel,ita,172.1059538048915,BY,IT
bul,ita,95.91707313991455,BG,IT
chi,ita,150.32829484632265,HK,IT
chi,ita,150.32829484632265,TW,IT
cmn,ita,156.5561656309143,SG,IT
cze,ita,107.34216665617764,CZ,IT
dan,ita,144.74777379958485,DK,IT
dut,ita,110.55197249829418,BE,IT
dut,ita,110.55197249829418,NL,IT
eng,ita,130.6380977293918,AU,IT
eng,ita,130.6380977293918,CA,IT
eng,ita,130.6380977293918,GB,IT
eng,ita,130.6380977293918,IE,IT
eng,ita,130.6380977293918,IN,IT
eng,ita,130.6380977293918,NZ,IT
eng,ita,130.6380977293918,US,IT
est,ita,103.2444510999841,EE,IT
fin,ita,104.7121268731498,FI,IT
fre,ita,139.261344666058,FR,IT
ger,ita,142.5309599306933,AT,IT
ger,ita,142.5309599306933,CH,IT
ger,ita,142.5309599306933,DE,IT
gre,ita,104.7704988635713,GR,IT
heb,ita,121.30814871906756,IL,IT
hun,ita,170.50339217228574,HU,IT
ind,ita,167.1561546235331,ID,IT
ita,ita,0,IT,IT
jpn,ita,172.53520346219523,JP,IT
kaz,ita,106.3846669896934,KZ,IT
khm,ita,128.45973979358783,KH,IT
kor,ita,164.61751221732163,KR,IT
lav,ita,119.83972940212651,LV,IT
lit,ita,109.27990608089479,LT,IT
may,ita,174.92367342695167,MY,IT
nor,ita,108.36914631583566,NO,IT
pol,ita,103.93929912501142,PL,IT
por,ita,86.92013215150278,BR,IT
por,ita,86.92013215150278,PT,IT
rum,ita,106.01382580752143,RO,IT
rus,ita,135.75913760289043,RU,IT
slo,ita,102.13522232813753,SK,IT
slv,ita,104.84705707166087,SI,IT
spa,ita,145.24048083861365,AR,IT
spa,ita,145.24048083861365,CL,IT
spa,ita,145.24048083861365,CO,IT
spa,ita,145.24048083861365,ES,IT
spa,ita,145.24048083861365,MX,IT
srb,ita,105.34595163846963,HR,IT
srb,ita,105.34595163846963,RS,IT
swe,ita,106.32250569192587,SE,IT
tgl,ita,133.21165042875117,PH,IT
tha,ita,160.69380152477447,TH,IT
tur,ita,131.45745505841379,TR,IT
ukr,ita,108.22836148129907,UA,IT
urd,ita,105.46241980733208,PK,IT
vie,ita,161.18889087963478,VN,IT
zul,ita,154.43824502437766,ZA,IT
ara,jpn,146.66250983333484,AE,JP
ara,jpn,146.66250983333484,DZ,JP
ara,jpn,146.66250983333484,EG,JP
ara,jpn,146.66250983333484,IQ,JP
ara,jpn,146.66250983333484,JO,JP
ara,jpn,146.66250983333484,KW,JP
ara,jpn,146.66250983333484,QA,JP
ara,jpn,146.66250983333484,SA,JP
bel,jpn,167.10973007574452,BY,JP
bul,jpn,174.56822572995108,BG,JP
chi,jpn,179.58041641248758,HK,JP
chi,jpn,179.58041641248758,TW,JP
cmn,jpn,181.42419527469082,SG,JP
cze,jpn,148.1305077618432,CZ,JP
dan,jpn,207.44169992710346,DK,JP
dut,jpn,158.22349824163814,BE,JP
dut,jpn,158.22349824163814,NL,JP
eng,jpn,158.12058072706304,AU,JP
eng,jpn,158.12058072706304,CA,JP
eng,jpn,158.12058072706304,GB,JP
eng,jpn,158.12058072706304,IE,JP
eng,jpn,158.12058072706304,IN,JP
eng,jpn,158.12058072706304,NZ,JP
eng,jpn,158.12058072706304,US,JP
est,jpn,149.8768969936043,EE,JP
fin,jpn,178.84008886296965,FI,JP
fre,jpn,179.63896058823207,FR,JP
ger,jpn,171.4983530927753,AT,JP
ger,jpn,171.4983530927753,CH,JP
ger,jpn,171.4983530927753,DE,JP
gre,jpn,147.58314669976366,GR,JP
heb,jpn,170.91597879243548,IL,JP
hun,jpn,211.0851178920857,HU,JP
ind,jpn,163.7200080885843,ID,JP
ita,jpn,172.53520346219523,IT,JP
jpn,jpn,0,JP,JP
kaz,jpn,148.42828736516776,KZ,JP
khm,jpn,147.16997018805935,KH,JP
kor,jpn,77.0881275470726,KR,JP
lav,jpn,170.27965832459898,LV,JP
lit,jpn,148.86603872422904,LT,JP
may,jpn,184.67112592070768,MY,JP
nor,jpn,152.75775836464135,NO,JP
pol,jpn,148.815628920502,PL,JP
por,jpn,155.30821008223043,BR,JP
por,jpn,155.30821008223043,PT,JP
rum,jpn,146.61525333924496,RO,JP
rus,jpn,156.73497720491793,RU,JP
slo,jpn,148.77160666788834,SK,JP
slv,jpn,147.31105005216477,SI,JP
spa,jpn,174.24530966307245,AR,JP
spa,jpn,174.24530966307245,CL,JP
spa,jpn,174.24530966307245,CO,JP
spa,jpn,174.24530966307245,ES,JP
spa,jpn,174.24530966307245,MX,JP
srb,jpn,147.4552509475606,HR,JP
srb,jpn,147.4552509475606,RS,JP
swe,jpn,161.0693616704586,SE,JP
tgl,jpn,167.93153780675624,PH,JP
tha,jpn,181.41837540307745,TH,JP
tur,jpn,161.00758806393296,TR,JP
ukr,jpn,149.4306569530287,UA,JP
urd,jpn,142.2939443897971,PK,JP
vie,jpn,165.17623060524593,VN,JP
zul,jpn,186.72460842651566,ZA,JP
ara,kaz,57.24596989205542,AE,KZ
ara,kaz,57.24596989205542,DZ,KZ
ara,kaz,57.24596989205542,EG,KZ
ara,kaz,57.24596989205542,IQ,KZ
ara,kaz,57.24596989205542,JO,KZ
ara,kaz,57.24596989205542,KW,KZ
ara,kaz,57.24596989205542,QA,KZ
ara,kaz,57.24596989205542,SA,KZ
bel,kaz,132.3437559132932,BY,KZ
bul,kaz,102.82515966841646,BG,KZ
chi,kaz,110.26205932620462,HK,KZ
chi,kaz,110.26205932620462,TW,KZ
cmn,kaz,125.79482761237978,SG,KZ
cze,kaz,36.48241402913326,CZ,KZ
dan,kaz,102.57888253315508,DK,KZ
dut,kaz,77.90114031805801,BE,KZ
dut,kaz,77.90114031805801,NL,KZ
eng,kaz,150.84742633205883,AU,KZ
eng,kaz,150.84742633205883,CA,KZ
eng,kaz,150.84742633205883,GB,KZ
eng,kaz,150.84742633205883,IE,KZ
eng,kaz,150.84742633205883,IN,KZ
eng,kaz,150.84742633205883,NZ,KZ
eng,kaz,150.84742633205883,US,KZ
est,kaz,44.37730789600327,EE,KZ
fin,kaz,123.33271533698867,FI,KZ
fre,kaz,168.95761370652352,FR,KZ
ger,kaz,157.9552216303029,AT,KZ
ger,kaz,157.9552216303029,CH,KZ
ger,kaz,157.9552216303029,DE,KZ
gre,kaz,24.9300205359879,GR,KZ
heb,kaz,103.9095998763095,IL,KZ
hun,kaz,171.13111735682745,HU,KZ
ind,kaz,138.87384158736074,ID,KZ
ita,kaz,106.3846669896934,IT,KZ
jpn,kaz,148.42828736516776,JP,KZ
kaz,kaz,0,KZ,KZ
khm,kaz,85.78055097192264,KH,KZ
kor,kaz,136.39192318665312,KR,KZ
lav,kaz,104.9513477425458,LV,KZ
lit,kaz,66.22422420980605,LT,KZ
may,kaz,143.27484228952557,MY,KZ
nor,kaz,60.06384763774965,NO,KZ
pol,kaz,63.79001698442027,PL,KZ
por,kaz,64.6071865027499,BR,KZ
por,kaz,64.6071865027499,PT,KZ
rum,kaz,29.409875594529385,RO,KZ
rus,kaz,146.66173626640557,RU,KZ
slo,kaz,38.16537783517086,SK,KZ
slv,kaz,23.265128445641885,SI,KZ
spa,kaz,160.01571900764947,AR,KZ
spa,kaz,160.01571900764947,CL,KZ
spa,kaz,160.01571900764947,CO,KZ
spa,kaz,160.01571900764947,ES,KZ
spa,kaz,160.01571900764947,MX,KZ
srb,kaz,25.67838923634796,HR,KZ
srb,kaz,25.67838923634796,RS,KZ
swe,kaz,80.68870199684422,SE,KZ
tgl,kaz,86.20679354108943,PH,KZ
tha,kaz,137.5692375604098,TH,KZ
tur,kaz,118.01278262280164,TR,KZ
ukr,kaz,41.21929437452774,UA,KZ
urd,kaz,40.42217879935224,PK,KZ
vie,kaz,137.5389284932476,VN,KZ
zul,kaz,129.4855317387192,ZA,KZ
ara,khm,103.57807184217201,AE,KH
ara,khm,103.57807184217201,DZ,KH
ara,khm,103.57807184217201,EG,KH
ara,khm,103.57807184217201,IQ,KH
ara,khm,103.57807184217201,JO,KH
ara,khm,103.57807184217201,KW,KH
ara,khm,103.57807184217201,QA,KH
ara,khm,103.57807184217201,SA,KH
bel,khm,156.3766610642335,BY,KH
bul,khm,131.00632403810067,BG,KH
chi,khm,138.8246779347633,HK,KH
chi,khm,138.8246779347633,TW,KH
cmn,khm,145.6935126843363,SG,KH
cze,khm,91.12453724721681,CZ,KH
dan,khm,132.38211545801596,DK,KH
dut,khm,106.2647782730469,BE,KH
dut,khm,106.2647782730469,NL,KH
eng,khm,171.81279788157724,AU,KH
eng,khm,171.81279788157724,CA,KH
eng,khm,171.81279788157724,GB,KH
eng,khm,171.81279788157724,IE,KH
eng,khm,171.81279788157724,IN,KH
eng,khm,171.81279788157724,NZ,KH
eng,khm,171.81279788157724,US,KH
est,khm,94.68499532291702,EE,KH
fin,khm,141.04897239780396,FI,KH
fre,khm,177.94671001272695,FR,KH
ger,khm,177.99827621313375,AT,KH
ger,khm,177.99827621313375,CH,KH
ger,khm,177.99827621313375,DE,KH
gre,khm,89.32977582514913,GR,KH
heb,khm,130.10536539853018,IL,KH
hun,khm,172.25210211902842,HU,KH
ind,khm,138.83542486542626,ID,KH
ita,khm,128.45973979358783,IT,KH
jpn,khm,147.16997018805935,JP,KH
kaz,khm,85.78055097192264,KZ,KH
khm,khm,0,KH,KH
kor,khm,142.29835098818117,KR,KH
lav,khm,146.5008284368893,LV,KH
lit,khm,91.76105887701365,LT,KH
may,khm,162.84476088296046,MY,KH
nor,khm,93.98347307032427,NO,KH
pol,khm,96.61366024805578,PL,KH
por,khm,100.06748037638187,BR,KH
por,khm,100.06748037638187,PT,KH
rum,khm,90.14078509891881,RO,KH
rus,khm,161.49406790500893,RU,KH
slo,khm,91.405616579231,SK,KH
slv,khm,88.8795202880778,SI,KH
spa,khm,161.9479815256586,AR,KH
spa,khm,161.9479815256586,CL,KH
spa,khm,161.9479815256586,CO,KH
spa,khm,161.9479815256586,ES,KH
spa,khm,161.9479815256586,MX,KH
srb,khm,89.3259819528012,HR,KH
srb,khm,89.3259819528012,RS,KH
swe,khm,104.39343416484624,SE,KH
tgl,khm,121.12251710144446,PH,KH
tha,khm,124.13441278223826,TH,KH
tur,khm,139.86875381598787,TR,KH
ukr,khm,92.79408961565214,UA,KH
urd,khm,81.48691552799576,PK,KH
vie,khm,121.24861203221285,VN,KH
zul,khm,148.57680168794715,ZA,KH
ara,kor,138.3248786343921,AE,KR
ara,kor,138.3248786343921,DZ,KR
ara,kor,138.3248786343921,EG,KR
ara,kor,138.3248786343921,IQ,KR
ara,kor,138.3248786343921,JO,KR
ara,kor,138.3248786343921,KW,KR
ara,kor,138.3248786343921,QA,KR
ara,kor,138.3248786343921,SA,KR
bel,kor,156.9583487211888,BY,KR
bul,kor,163.78215772410226,BG,KR
chi,kor,172.82493936013384,HK,KR
chi,kor,172.82493936013384,TW,KR
cmn,kor,174.06664896684129,SG,KR
cze,kor,136.34501893228577,CZ,KR
dan,kor,198.95034518961572,DK,KR
dut,kor,146.37503710099995,BE,KR
dut,kor,146.37503710099995,NL,KR
eng,kor,151.05295046335434,AU,KR
eng,kor,151.05295046335434,CA,KR
eng,kor,151.05295046335434,GB,KR
eng,kor,151.05295046335434,IE,KR
eng,kor,151.05295046335434,IN,KR
eng,kor,151.05295046335434,NZ,KR
eng,kor,151.05295046335434,US,KR
est,kor,137.51061399156916,EE,KR
fin,kor,170.06754276064467,FI,KR
fre,kor,174.12742526721848,FR,KR
ger,kor,163.4420163020367,AT,KR
ger,kor,163.4420163020367,CH,KR
ger,kor,163.4420163020367,DE,KR
gre,kor,135.27672769064432,GR,KR
heb,kor,159.50661406816553,IL,KR
hun,kor,207.74088442948428,HU,KR
ind,kor,169.63074579896298,ID,KR
ita,kor,164.61751221732163,IT,KR
jpn,kor,77.0881275470726,JP,KR
kaz,kor,136.39192318665312,KZ,KR
khm,kor,142.29835098818117,KH,KR
kor,kor,0,KR,KR
lav,kor,168.03095364249853,LV,KR
lit,kor,137.1792392809992,LT,KR
may,kor,184.94239684609101,MY,KR
nor,kor,140.8645629536339,NO,KR
pol,kor,137.55315878772336,PL,KR
por,kor,143.89760583642905,BR,KR
por,kor,143.89760583642905,PT,KR
rum,kor,134.99239694452396,RO,KR
rus,kor,146.8954856261613,RU,KR
slo,kor,136.4609159579792,SK,KR
slv,kor,134.97982564945093,SI,KR
spa,kor,165.30953271805566,AR,KR
spa,kor,165.30953271805566,CL,KR
spa,kor,165.30953271805566,CO,KR
spa,kor,165.30953271805566,ES,KR
spa,kor,165.30953271805566,MX,KR
srb,kor,134.5410886646964,HR,KR
srb,kor,134.5410886646964,RS,KR
swe,kor,149.95977598708507,SE,KR
tgl,kor,157.49625865514338,PH,KR
tha,kor,174.22205670467872,TH,KR
tur,kor,160.66643305339167,TR,KR
ukr,kor,138.08736980035255,UA,KR
urd,kor,128.7047294149403,PK,KR
vie,kor,161.57166459134297,VN,KR
zul,kor,183.36047030900065,ZA,KR
ara,lav,111.92079617044718,AE,LV
ara,lav,111.92079617044718,DZ,LV
ara,lav,111.92079617044718,EG,LV
ara,lav,111.92079617044718,IQ,LV
ara,lav,111.92079617044718,JO,LV
ara,lav,111.92079617044718,KW,LV
ara,lav,111.92079617044718,QA,LV
ara,lav,111.92079617044718,SA,LV
bel,lav,166.55643563104553,BY,LV
bul,lav,119.43758108373346,BG,LV
chi,lav,149.18564209435831,HK,LV
chi,lav,149.18564209435831,TW,LV
cmn,lav,141.82003587842908,SG,LV
cze,lav,108.19334459946464,CZ,LV
dan,lav,144.02215337137062,DK,LV
dut,lav,123.74800520904694,BE,LV
dut,lav,123.74800520904694,NL,LV
eng,lav,147.3391846908438,AU,LV
eng,lav,147.3391846908438,CA,LV
eng,lav,147.3391846908438,GB,LV
eng,lav,147.3391846908438,IE,LV
eng,lav,147.3391846908438,IN,LV
eng,lav,147.3391846908438,NZ,LV
eng,lav,147.3391846908438,US,LV
est,lav,106.51988324063522,EE,LV
fin,lav,134.49651312328655,FI,LV
fre,lav,171.37828263917223,FR,LV
ger,lav,155.78786682677588,AT,LV
ger,lav,155.78786682677588,CH,LV
ger,lav,155.78786682677588,DE,LV
gre,lav,104.06532398793689,GR,LV
heb,lav,129.5935310112816,IL,LV
hun,lav,184.54798056830597,HU,LV
ind,lav,156.9107682796559,ID,LV
ita,lav,119.83972940212651,IT,LV
jpn,lav,170.27965832459898,JP,LV
kaz,lav,104.9513477425458,KZ,LV
khm,lav,146.5008284368893,KH,LV
kor,lav,168.03095364249853,KR,LV
lav,lav,0,LV,LV
lit,lav,121.66381179121663,LT,LV
may,lav,159.26721863459085,MY,LV
nor,lav,115.97764256619205,NO,LV
pol,lav,118.52872729687053,PL,LV
por,lav,119.29161035300308,BR,LV
por,lav,119.29161035300308,PT,LV
rum,lav,104.57213309109868,RO,LV
rus,lav,151.09130057470986,RU,LV
slo,lav,108.24263719327983,SK,LV
slv,lav,103.98819025373872,SI,LV
spa,lav,179.95096285250608,AR,LV
spa,lav,179.95096285250608,CL,LV
spa,lav,179.95096285250608,CO,LV
spa,lav,179.95096285250608,ES,LV
spa,lav,179.95096285250608,MX,LV
srb,lav,104.50780174413248,HR,LV
srb,lav,104.50780174413248,RS,LV
swe,lav,129.7221974514547,SE,LV
tgl,lav,131.6789287267678,PH,LV
tha,lav,177.52562376577012,TH,LV
tur,lav,143.16998985787035,TR,LV
ukr,lav,104.99080849157096,UA,LV
urd,lav,108.61375007651903,PK,LV
vie,lav,178.5448504806485,VN,LV
zul,lav,148.05583686264777,ZA,LV
ara,lit,80.47353382566047,AE,LT
ara,lit,80.47353382566047,DZ,LT
ara,lit,80.47353382566047,EG,LT
ara,lit,80.47353382566047,IQ,LT
ara,lit,80.47353382566047,JO,LT
ara,lit,80.47353382566047,KW,LT
ara,lit,80.47353382566047,QA,LT
ara,lit,80.47353382566047,SA,LT
bel,lit,143.97311711206237,BY,LT
bul,lit,106.21426463246043,BG,LT
chi,lit,124.41501291968902,HK,LT
chi,lit,124.41501291968902,TW,LT
cmn,lit,135.85451504404074,SG,LT
cze,lit,58.3008088230363,CZ,LT
dan,lit,117.5407683370947,DK,LT
dut,lit,83.5058942206316,BE,LT
dut,lit,83.5058942206316,NL,LT
eng,lit,156.59440164317573,AU,LT
eng,lit,156.59440164317573,CA,LT
eng,lit,156.59440164317573,GB,LT
eng,lit,156.59440164317573,IE,LT
eng,lit,156.59440164317573,IN,LT
eng,lit,156.59440164317573,NZ,LT
eng,lit,156.59440164317573,US,LT
est,lit,67.53324963231015,EE,LT
fin,lit,125.95986930259572,FI,LT
fre,lit,168.33398427479642,FR,LT
ger,lit,158.21798344720048,AT,LT
ger,lit,158.21798344720048,CH,LT
ger,lit,158.21798344720048,DE,LT
gre,lit,62.021073607609964,GR,LT
heb,lit,111.50092984666806,IL,LT
hun,lit,167.1569733128715,HU,LT
ind,lit,139.48964532125632,ID,LT
ita,lit,109.27990608089479,IT,LT
jpn,lit,148.86603872422904,JP,LT
kaz,lit,66.22422420980605,KZ,LT
khm,lit,91.76105887701365,KH,LT
kor,lit,137.1792392809992,KR,LT
lav,lit,121.66381179121663,LV,LT
lit,lit,0,LT,LT
may,lit,158.68265128075012,MY,LT
nor,lit,75.36710647675008,NO,LT
pol,lit,38.59954434274524,PL,LT
por,lit,76.85143562560444,BR,LT
por,lit,76.85143562560444,PT,LT
rum,lit,64.3181395531013,RO,LT
rus,lit,136.29046878753604,RU,LT
slo,lit,57.55076575829732,SK,LT
slv,lit,62.150313884220125,SI,LT
spa,lit,159.98652967384533,AR,LT
spa,lit,159.98652967384533,CL,LT
spa,lit,159.98652967384533,CO,LT
spa,lit,159.98652967384533,ES,LT
spa,lit,159.98652967384533,MX,LT
srb,lit,62.57559169775663,HR,LT
srb,lit,62.57559169775663,RS,LT
swe,lit,86.13540765697375,SE,LT
tgl,lit,103.35551079259075,PH,LT
tha,lit,137.3555316019012,TH,LT
tur,lit,121.92842411938443,TR,LT
ukr,lit,64.82429175883169,UA,LT
urd,lit,55.93802350220307,PK,LT
vie,lit,137.86424751323452,VN,LT
zul,lit,130.84736261896705,ZA,LT
ara,may,144.46552450269857,AE,MY
ara,may,144.46552450269857,DZ,MY
ara,may,144.46552450269857,EG,MY
ara,may,144.46552450269857,IQ,MY
ara,may,144.46552450269857,JO,MY
ara,may,144.46552450269857,KW,MY
ara,may,144.46552450269857,QA,MY
ara,may,144.46552450269857,SA,MY
bel,may,189.67748484098541,BY,MY
bul,may,175.55114784662524,BG,MY
chi,may,176.64007603495926,HK,MY
chi,may,176.64007603495926,TW,MY
cmn,may,178.39737510467836,SG,MY
cze,may,145.49027994936478,CZ,MY
dan,may,173.76345019572705,DK,MY
dut,may,156.83224473535313,BE,MY
dut,may,156.83224473535313,NL,MY
eng,may,184.40664337664523,AU,MY
eng,may,184.40664337664523,CA,MY
eng,may,184.40664337664523,GB,MY
eng,may,184.40664337664523,IE,MY
eng,may,184.40664337664523,IN,MY
eng,may,184.40664337664523,NZ,MY
eng,may,184.40664337664523,US,MY
est,may,146.9271106914571,EE,MY
fin,may,180.99427638736682,FI,MY
fre,may,210.37831860292178,FR,MY
ger,may,198.22501475572773,AT,MY
ger,may,198.22501475572773,CH,MY
ger,may,198.22501475572773,DE,MY
gre,may,142.75649137009572,GR,MY
heb,may,141.06309264364722,IL,MY
hun,may,223.0831535491112,HU,MY
ind,may,166.56294522770006,ID,MY
ita,may,174.92367342695167,IT,MY
jpn,may,184.67112592070768,JP,MY
kaz,may,143.27484228952557,KZ,MY
khm,may,162.84476088296046,KH,MY
kor,may,184.94239684609101,KR,MY
lav,may,159.26721863459085,LV,MY
lit,may,158.68265128075012,LT,MY
may,may,0,MY,MY
nor,may,152.68931206967088,NO,MY
pol,may,155.1114595685312,PL,MY
por,may,155.95895766558436,BR,MY
por,may,155.95895766558436,PT,MY
rum,may,143.01662226760644,RO,MY
rus,may,200.31829559242044,RU,MY
slo,may,145.22873643981634,SK,MY
slv,may,142.58776944359806,SI,MY
spa,may,213.85189934198502,AR,MY
spa,may,213.85189934198502,CL,MY
spa,may,213.85189934198502,CO,MY
spa,may,213.85189934198502,ES,MY
spa,may,213.85189934198502,MX,MY
srb,may,142.90642829774092,HR,MY
srb,may,142.90642829774092,RS,MY
swe,may,162.70071126406634,SE,MY
tgl,may,164.75558133293615,PH,MY
tha,may,194.2633292060424,TH,MY
tur,may,180.9928531686464,TR,MY
ukr,may,144.39056192118497,UA,MY
urd,may,145.960536082266,PK,MY
vie,may,186.52082111755607,VN,MY
zul,may,178.3125413809875,ZA,MY
ara,nor,73.84274830422328,AE,NO
ara,nor,73.84274830422328,DZ,NO
ara,nor,73.84274830422328,EG,NO
ara,nor,73.84274830422328,IQ,NO
ara,nor,73.84274830422328,JO,NO
ara,nor,73.84274830422328,KW,NO
ara,nor,73.84274830422328,QA,NO
ara,nor,73.84274830422328,SA,NO
bel,nor,141.05808383782394,BY,NO
bul,nor,111.10906393585151,BG,NO
chi,nor,120.6430292566314,HK,NO
chi,nor,120.6430292566314,TW,NO
cmn,nor,134.49184076550884,SG,NO
cze,nor,58.04381477419088,CZ,NO
dan,nor,112.46633049821826,DK,NO
dut,nor,86.67348752640214,BE,NO
dut,nor,86.67348752640214,NL,NO
eng,nor,151.996245195928,AU,NO
eng,nor,151.996245195928,CA,NO
eng,nor,151.996245195928,GB,NO
eng,nor,151.996245195928,IE,NO
eng,nor,151.996245195928,IN,NO
eng,nor,151.996245195928,NZ,NO
eng,nor,151.996245195928,US,NO
est,nor,53.85328945806854,EE,NO
fin,nor,125.46362066854334,FI,NO
fre,nor,160.8982981904529,FR,NO
ger,nor,156.96794676461514,AT,NO
ger,nor,156.96794676461514,CH,NO
ger,nor,156.96794676461514,DE,NO
gre,nor,54.6457671656829,GR,NO
heb,nor,109.17017086687753,IL,NO
hun,nor,171.46188739559236,HU,NO
ind,nor,144.2986198691409,ID,NO
ita,nor,108.36914631583566,IT,NO
jpn,nor,152.75775836464135,JP,NO
kaz,nor,60.06384763774965,KZ,NO
khm,nor,93.98347307032427,KH,NO
kor,nor,140.8645629536339,KR,NO
lav,nor,115.97764256619205,LV,NO
lit,nor,75.36710647675008,LT,NO
may,nor,152.68931206967088,MY,NO
nor,nor,0,NO,NO
pol,nor,72.82217366108591,PL,NO
por,nor,74.68157095026272,BR,NO
por,nor,74.68157095026272,PT,NO
rum,nor,57.43380800667185,RO,NO
rus,nor,151.8476955918842,RU,NO
slo,nor,56.82112237594707,SK,NO
slv,nor,54.79240653222433,SI,NO
spa,nor,164.44050145199418,AR,NO
spa,nor,164.44050145199418,CL,NO
spa,nor,164.44050145199418,CO,NO
spa,nor,164.44050145199418,ES,NO
spa,nor,164.44050145199418,MX,NO
srb,nor,55.34698031154357,HR,NO
srb,nor,55.34698031154357,RS,NO
swe,nor,72.45161535360381,SE,NO
tgl,nor,98.47423015734384,PH,NO
tha,nor,139.420513081278,TH,NO
tur,nor,118.16176062001637,TR,NO
ukr,nor,61.76278380485685,UA,NO
urd,nor,56.80348896725515,PK,NO
vie,nor,138.37818872582122,VN,NO
zul,nor,135.94922991676717,ZA,NO
ara,pol,74.77876286100104,AE,PL
ara,pol,74.77876286100104,DZ,PL
ara,pol,74.77876286100104,EG,PL
ara,pol,74.77876286100104,IQ,PL
ara,pol,74.77876286100104,JO,PL
ara,pol,74.77876286100104,KW,PL
ara,pol,74.77876286100104,QA,PL
ara,pol,74.77876286100104,SA,PL
bel,pol,142.6459962062384,BY,PL
bul,pol,100.81621648954061,BG,PL
chi,pol,122.87683761601674,HK,PL
chi,pol,122.87683761601674,TW,PL
cmn,pol,132.2550856442536,SG,PL
cze,pol,53.66066353362179,CZ,PL
dan,pol,115.84135176959873,DK,PL
dut,pol,77.94073368639488,BE,PL
dut,pol,77.94073368639488,NL,PL
eng,pol,149.72593886723124,AU,PL
